voltaggioEffettivo,media
-5.130496e-06,1.493098172789358
0.1999879,1.6657235341319876
0.399981,1.584007386750862
0.5999894,1.6197582012301042
0.7999684,1.6555090157093442
0.9999512,1.63610143070633
1.199959,1.5942219051735025
1.399939,1.5359991501644494
1.600002,0.8025967274188353
1.799933,1.2019843977440927
1.999915,0.6452931437101668
2.199582,0.932321111386375
2.399843,1.267357315648996
2.599577,0.5645984481713044
2.799482,2.3031094837047767
2.999793,1.0385521029818399
3.199788,2.4982067855772176
3.399656,2.293916417124401
3.59989,2.7882991087802167
3.799797,2.997696736444355
3.999863,3.0395762619771824
4.199567,3.0140399659205808
4.399679,3.0293617435545412
4.599809,2.8863584856375692
4.799694,2.8649079969500235
4.999591,2.807706693783237
5.199681,2.1437629963115796
5.399507,2.215264625270066
5.599814,2.0794115302489433
5.79957,2.180535262633087
5.999646,1.9067861689063121
6.199609,1.6636806304474592
6.399861,1.3245586188157839
6.599508,1.206070205113149
6.799562,1.0099514513984444
6.999746,0.6647007287131845
7.199396,0.8955488450648703
7.399762,0.5605126408022477
7.599626,0.4583674565758393
7.79881,0.4798179452633858
7.999667,0.3960588941977314
8.199824,0.5196545671116841
8.399421,0.4297668049924454
8.599647,0.4072948644626351
8.799647,0.4277239013079164
8.999781,0.4379384197305569
9.199481,0.39810179788225963
9.399659,0.41342357551621867
9.599563,0.626907010549413
9.799767,0.6442716918679029
9.999424,0.7249663874067657
10.19958,1.138654383523719
10.39955,1.2540784416995605
10.5997,1.2642929601222037
10.79939,1.389931536720684
10.99953,1.470626232259549
11.19951,1.4992268838429426
11.39967,1.5645998017478435
11.59939,1.6933027338731201
11.7995,1.7178175780874578
11.99947,1.7290535483523606
12.1997,1.6565304675516086
12.39924,1.6616377267629325
12.59949,1.6749166007123661
12.79949,1.6912598301885904
12.99955,1.6003506162270866
13.19927,1.6544875638670802
13.39949,1.5758357720127483
13.59927,1.5666427054323717
13.79961,1.4573473583101135
13.99909,1.5278275354263355
14.19935,1.4379397733070967
14.39939,0.9599003111275053
14.59955,1.4185321883040793
14.79955,1.2847219969674846
14.99934,1.0365091992973121
15.19924,0.9486643408626009
15.39951,0.8955488450648702
15.59939,1.0181230661365577
15.79926,0.6115852329154521
15.99933,0.695344283981107
16.19945,0.527826181849797
16.39915,0.5298690855343259
16.59925,0.5084185968467797
16.79922,0.5257832781652687
16.99939,0.5840060331743213
17.19935,0.6647007287131841
17.39925,0.7505026834633681
17.59903,0.8332402826867585
17.79941,0.8271115716331742
17.99947,1.05591678430033
18.19916,1.193812783005981
18.39912,1.134568576154664
18.59939,1.500248335685207
18.79912,1.5339562464799212
18.99917,1.660616274920666
19.19899,1.6677664378165162
19.39928,1.7719545257274532
19.59932,1.8036195328376394
19.79923,1.7556112962512247
19.99891,1.7719545257274536
20.19931,1.6830882154504785
20.39903,1.6422301417599137
20.59909,1.491055269104829
20.79917,1.4246608993576642
20.99925,1.5697070609591648
21.19631,1.5983077125425593
21.39798,1.4011675069855913
21.59537,1.0569382361425939
21.80029,1.0068870958716531
21.99553,1.1580619685267373
22.20039,0.6667436323977128
22.3946,0.8107683421569486
22.59978,0.5788987739630006
22.79765,0.707601706088276
22.99978,0.5227189226384763
23.19658,0.5165902115848916
23.39756,0.5278261818497972
23.59654,0.6023921663350766
23.79749,0.642228788183374
23.99523,0.9762435406037306
24.19997,0.8424333492671335
24.39542,0.9272138521750557
24.60019,0.9486643408625994
24.79526,1.134568576154663
24.99927,1.414446380935023
25.19392,1.6197582012301033
25.39899,0.9854366071841071
25.59683,1.2581642490686178
25.7983,1.7024958004534951
25.99607,1.689216926504063
26.19843,0.6381429808143182
26.39569,0.8424333492671362
26.60094,1.2418210195923924
26.79487,1.5257846317418085
27.00074,1.4839051062089814
27.19497,1.6585733712361401
27.39991,2.1815567144753505
27.59375,2.394018697666282
27.80006,2.499228237419482
27.99723,2.8168997603636123
28.19905,3.188708230947739
28.39629,3.292896318858675
28.59883,3.3306900370224475
28.796,3.40627747334999
28.99901,3.401170214138668
29.19489,3.2806388967515066
29.40138,3.307196644650374
29.59512,2.885337033795306
29.80134,2.6779823098156963
29.99403,2.2540797952761005
30.20028,1.996673931025551
30.3971,1.5635783499055795
30.60008,1.6126080383342554
30.79622,1.5697070609591646
30.99911,0.7852320461003471
31.19635,0.7321165503026145
31.39931,0.6105637810731881
31.59497,0.519654567111683
31.80126,0.519654567111683
31.99529,0.6371215289720542
32.20135,0.7739960758354403
32.39465,1.4634760693636992
32.60042,1.2499926343305057
32.79401,1.8812498728497098
33.00022,1.880228421007446
33.19699,2.177470907106294
33.39934,2.6452958508632456
33.59629,2.581965836642871
33.79892,2.7576555535122953
33.99585,2.8199641158904045
34.20133,2.8383502490511576
34.39491,2.8638865451077593
34.60126,2.7116902206104117
34.7947,2.586051644011928
35.00002,2.4307909639877896
35.19361,2.1325270260466755
35.39775,1.8117911475757542
35.59821,1.747439681513116
35.79485,1.3817599219825725
35.99654,1.2642929601222033
36.1944,1.1080108282557979
36.39579,0.7872749497848747
36.59363,0.6851297655584666
36.79694,0.5686842555403595
36.99793,0.61362813659998
37.19466,0.5605126408022477
37.39832,0.7402881650407269
37.59346,0.8036181792611007
37.79752,0.8965702969071331
37.9977,0.9721577332346748
38.19602,1.334773137238424
38.39648,1.5308918909531288
38.59502,1.7934050144149993
38.79661,1.917000687328955
38.99403,2.0691970118263
39.19693,2.3092381947583607
39.39802,2.2837018987017603
39.59692,2.289830609755346
39.79768,2.2397794694844024
39.9961,2.151934611049691
40.19545,2.0875831449870574
40.3957,1.829155828894241
40.5952,1.6177152975455764
40.79891,1.3531592703991784
40.99468,1.3031081301282383
41.19765,0.807703986630156
41.39455,0.5686842555403594
41.59781,0.47062487868300734
41.79616,0.5227189226384759
41.99677,0.4236380939388596
42.19685,0.4379384197305569
42.39702,0.5186331152694191
42.59581,0.5788987739630009
42.796,0.6146495884422443
42.99559,0.9241494966482635
43.19907,0.9925867700799572
43.39605,1.2877863524942774
43.59844,1.2571427972263536
43.79488,1.5942219051735032
43.99794,1.500248335685207
44.1943,1.5860502904353904
44.39683,1.5676641572746364
44.59666,1.7688901702006594
44.79557,1.7586756517780198
44.99644,1.7617400073048102
45.19505,1.6749166007123664
45.39555,1.7331393557214172
45.59927,1.748461133355378
45.79557,1.711688867033872
45.99828,1.687174022819535
46.19452,1.4900338172625658
46.39843,1.3347731372384246
46.5958,1.269400219333523
46.79498,1.413424929092759
46.99887,0.847540608478455
47.19668,1.067152754565234
47.39638,0.7198591281954446
47.59679,0.6105637810731882
47.79612,0.5758344184362084
47.99387,0.5206760189539473
48.19505,0.545190863168287
48.39894,0.6473360473946955
48.59451,0.6677650842399763
48.79603,0.6861512174007303
48.99464,0.8311973790022307
49.19635,1.095753406148629
49.39665,1.1631692277380592
49.59542,1.2081131087976786
49.79618,1.4154678327772878
49.9971,1.340901848292009
50.19033,1.6841096672927454
50.39397,1.6994314449267023
50.5956,1.7147532225606672
50.79705,1.6861525709772716
50.99511,1.5891146459621814
51.19593,1.5165915651614312
51.39434,1.6626591786051947
51.59553,1.1468259982618305
51.79618,1.5022912393697354
51.99463,1.0977963098331578
52.19638,0.9353854669131672
52.39415,1.2602071527531473
52.59822,0.8363046382135512
52.7952,0.6217997513380914
52.99498,0.5870703887011138
53.19925,0.696365735823371
53.39511,0.5594911889599838
53.59584,0.519654567111683
53.79386,1.6064793272806719
53.99814,0.9650075703388283
54.19537,0.6136281365999801
54.39619,1.4593902619946435
54.59645,1.7331393557214179
54.79701,1.8884000357455615
54.99614,0.9762435406037298
55.19403,1.4522400990987938
55.39492,1.8046409846799034
55.59309,0.6115852329154521
55.79501,1.4644975212059634
55.99909,1.6401872380753855
56.19564,1.896571650483671
56.3971,1.8454990583704687
56.59404,1.8843142283765046
56.79797,1.7566327480934911
56.99784,1.387888633036156
57.19423,1.3541807222414413
57.3962,0.7556099426746875
57.59443,1.8444776065282025
57.79484,0.8403904455826073
57.99316,1.9118934281176334
58.19496,0.8005538237343082
58.39637,2.0538752341923407
58.59441,1.2469282788037135
58.79565,1.7944264662572629
58.99358,1.394017344089742
59.1954,1.1468259982618327
59.39322,1.578900127539541
59.59425,1.2428424714346573
59.7956,1.6851311191350056
59.99406,1.094731954306365
60.19569,1.7607185554625462
60.39341,1.2275206938006953
60.59444,1.7995337254685844
60.79623,1.7341608075636827
60.99423,0.6524433066060153
61.19533,0.9701148295501458
61.39307,0.6810439581894102
61.59555,0.5758344184362094
61.79298,0.5952420034392264
61.9941,1.1018821172022122
62.1955,1.277571834071638
62.3942,1.6657235341319891
62.59531,1.599329164384823
62.79395,1.2673573156489943
62.99458,0.6003492626505476
63.19299,1.6769595043968943
63.39415,1.5073984985810556
63.59618,1.478797846997661
63.79342,1.086560339568252
63.99581,0.5809416776475291
64.19289,3.4062774733499883
64.39534,3.079412883825482
64.59536,3.4553071617786664
64.79435,3.5472378275824332
64.99548,1.9731805386534775
65.19398,0.8516264158475118
65.39435,3.2438666304299995
65.59348,1.1958556866905092
65.7946,1.8250700215251854
65.99636,0.7178162245109165
66.1939,2.988503669863978
66.395,1.4338539659380403
66.59286,1.7791046886233017
66.79478,1.3572450777682343
66.99271,3.369505207028482
67.19421,3.3889127920314976
67.39484,3.1294640240964218
67.59403,3.1856438754209475
67.7949,1.5819644830663333
67.9927,0.5216974707962123
68.19398,3.2091372677930208
68.39645,1.2898292561788038
68.59412,2.5472364740058944
68.79511,3.2224161417424537
68.99284,1.7198604817719847
69.19521,0.6442716918679029
69.3931,2.331710135288171
69.59545,1.0508095250890086
69.79564,2.4440698379372203
69.99426,2.9803320551258645
70.19527,2.7208832871907886
70.39362,2.785234753253424
70.59426,2.8546934785273836
70.79299,2.5319146963719317
70.99401,2.7515268424587096
71.19573,2.9609244701228477
71.39349,0.6718508916090329
71.59501,1.2183276272203194
71.79333,0.7443739724097835
71.99479,0.7270092910912936
72.19544,1.017101614294294
72.39378,2.0191458715553616
72.59585,2.60852358454174
72.79385,0.6708294397667686
72.9949,2.1784923589485583
73.19308,2.5237430816338198
73.39478,1.7985122736263202
73.5961,1.915979235486689
73.79456,0.6810439581894101
73.9953,1.09881776167542
74.19405,2.582987288485135
74.39474,2.1549989665764846
74.59343,2.4675632303092954
74.79383,0.40320905709357935
74.99564,2.3643965942406227
75.19373,2.205050106847424
75.39579,2.6003519698036257
75.59295,0.12128834862869198
75.79451,0.12333125231321987
75.99614,0.12026689678642768
76.19524,0.12128834862869198
76.39481,0.10085931178340958
76.59432,0.10290221546793747
76.79527,1.9629660202308366
76.99473,0.11107383020604902
77.19508,0.10188076362567353
77.39667,0.1059665709947293
77.59376,0.11107383020604902
77.79628,0.10903092652152113
77.99366,0.11107383020604902
78.19546,0.10494511915246535
78.39265,0.10903092652152113
78.59537,0.10085931178340958
78.79592,0.11005237836378508
78.99482,0.11107383020604902
79.19461,0.09881640809888169
79.39473,0.09370914888756197
79.59435,0.09166624520303408
79.79711,0.09983785994114563
79.99337,0.09166624520303408
80.19708,0.10085931178340958
80.39339,0.10188076362567353
80.596,0.10085931178340958
80.79263,0.10188076362567353
80.99617,0.10085931178340958
81.19544,0.10085931178340958
81.39584,1.3010652264437097
81.59447,1.9874808644451745
81.79499,0.701472995034692
81.99418,1.9353868204897056
82.19492,1.749482585197643
82.39326,0.4583674565758394
82.59712,1.2030058495863574
82.79379,1.7106674151916081
82.99749,1.3317087817116324
83.19215,1.501269787527471
83.39642,1.6493803046557618
83.59609,1.5758357720127492
83.79674,1.7270106446678335
83.99445,1.8506063175817873
84.19579,1.5543852833252003
84.39474,0.9660290221810927
84.59581,0.5094400486890432
84.79425,0.465517619471688
84.99823,0.6197568476535648
85.19344,1.3705239517176695
85.39774,1.7944264662572629
85.59254,1.2264992419584302
85.79686,0.599327810808283
85.99207,1.0559167843003294
86.19725,0.43589551604602944
86.39555,0.7116875134573323
86.59632,1.7535683925666976
86.79462,1.2939150635478625
86.99631,1.4297681585689852
87.19414,1.688195474661798
87.39877,1.3276229743425758
87.59278,0.34907210945358325
87.79884,0.8148541495260049
87.99323,0.3623509834030144
88.19778,0.3500935612958471
88.39214,1.0089299995561818
88.59763,1.6075007791229345
88.79479,0.35928662787622256
88.99728,0.4072948644626351
89.19438,0.7280307429335579
89.39701,0.4134235755162187
89.59406,0.7505026834633675
89.79652,0.7147518689841249
89.99344,0.9731791850769377
90.19947,1.224456338273904
90.39333,1.4491757435720025
90.59946,0.7127089652995967
90.79253,0.40320905709357935
90.99848,1.584007386750862
91.19537,1.315365552235407
91.39789,0.3643938870875423
91.59441,0.296978065498115
91.79722,0.32660016892377225
91.99485,0.34192194655773417
92.19717,1.5594925425365218
92.39365,0.9476428890203374
92.59962,0.3797156647215055
92.79313,1.5707285128014292
92.9994,1.4348754177803045
93.19276,0.996672577449013
93.39873,1.5411064093757718
93.59171,1.2653144119644673
93.79838,1.0467237177199529
93.99524,0.4696034268407445
94.19773,0.9261924003327913
94.39409,0.8710340008505314
94.59759,1.049788073246745
94.79417,0.12128834862869198
94.99986,0.11107383020604902
95.19286,0.1161810894173705
95.39986,0.11107383020604902
95.59274,0.11311673389057761
95.80019,0.12128834862869198
95.99174,0.11924544494416339
96.19935,1.1835982645833396
96.39542,1.0497880732467444
96.59894,0.4992255302664028
96.79427,0.12230980047095592
96.9979,1.4553044546255862
97.19381,1.0508095250890088
97.39787,1.110053731940326
97.5935,1.1233326058897588
97.80007,0.4052519607781072
97.99306,0.5135258560580998
98.19993,0.737223809513935
98.39236,0.6473360473946954
98.59908,0.6647007287131842
98.79527,1.4093391217237048
98.99924,1.3276229743425758
99.19418,0.7423310687252551
99.39826,1.5584710906942576
99.59454,0.41342357551621867
99.7981,1.471647684101812
