V,A_mean,A_err
10.0, 2.1526155789445336, 0.003992044210236627
10.989, 1.6040959396487224, 0.002551737327070779
10.989, 1.5308918909531295, 0.001926068064854537
12.014, 1.0276566166643555, 0.00381990011419733
12.014, 0.9384498224399596, 0.0031575182322262493
13.003, 0.6092018452835027, 0.0007887673985552321
13.003, 0.6166924921267717, 0.0009324536923552839
13.992, 0.664700728713184, 0.0013098678990965786
13.992, 0.6813844421368309, 0.0023134541711152066
14.981, 1.1301422848381861, 0.0018451172461019841
14.981, 1.0620454953539138, 0.005884563486062682
16.007, 1.7671877504635538, 0.005089826948268897
16.007, 1.8815903567971324, 0.005057839091119964
16.996, 2.400487892667287, 0.003962897720050556
16.996, 2.352820140028297, 0.0045612989763281955
17.985, 2.8318810540501516, 0.0023334124488849674
17.985, 2.8107710493100293, 0.001607863116521664
19.01, 2.8168997603636123, 0.0007381516082230804
19.01, 2.8043018543090223, 0.002862226144789399
20.0, 2.4896946868916827, 0.003496666810840341
20.0, 2.4021903124043953, 0.0008546079254515337
20.989, 1.824729537577764, 0.005376700448343801
20.989, 1.709305479401923, 0.001969712633232199
22.014, 1.2115179482718923, 0.003727742074196588
22.014, 1.0688551743023416, 0.004585380470202233
23.003, 0.679341538452303, 0.0031384913187348365
23.003, 0.715092352931546, 0.0035296653414927585
23.992, 0.6667436323977121, 0.0009136143020178275
23.992, 0.6813844421368307, 0.002157891167584852
24.981, 0.9421951458615921, 0.0011275452063458184
24.981, 1.0681742064075006, 0.0008546079254521279
26.007, 1.6956861215050698, 0.0031843289801625554
26.007, 1.769911622042925, 0.005627778407239074
26.996, 2.4028712802992365, 0.0033872021221204064
26.996, 2.455646292149547, 0.0015022507777303828
27.985, 2.774679750883363, 0.002136293714913462
27.985, 2.857076866159332, 0.002769595019291157
29.01, 2.795449271676068, 0.003315131881119595
29.01, 2.81860218010072, 0.00186075853110723
30.036, 2.4130857987218777, 0.0038062186610648527
30.036, 2.402190312404394, 0.004842778244227847
31.025, 1.6214606209672116, 0.0015022507777302646
31.025, 1.5193154367408033, 0.0020277145988568967
32.014, 0.9799888640253658, 0.0038501292860562415
32.014, 0.8666077095340521, 0.00803546924995325
33.04, 0.6602744373967068, 0.0011479241785645905
33.04, 0.6524433066060166, 6.080941944488117e-17
34.029, 0.8247281840012249, 0.004299635098752006
34.029, 0.8941869092751833, 0.0041793162096263135
35.018, 1.3899315367206848, 0.0012181524026907017
35.018, 1.565621253590108, 0.007576819814226068
36.043, 2.095414275777746, 0.00522913586667309
36.043, 2.290171093702768, 0.0008791257720094474
37.032, 2.7900015285173256, 0.003997848009100203
37.032, 2.807366209835815, 0.0013172226334827225
38.021, 2.868993804319082, 0.0013172226334827225
38.021, 2.8427765403676326, 0.001498387288836173
39.047, 2.3946996655611232, 0.002392288448514396
39.047, 2.3371578784469134, 0.0019814488600251082
40.036, 1.776040333096511, 0.0017361342919669852
40.036, 1.54348979700772, 0.001418910085397505
41.025, 1.0661313027229709, 0.005291212564816406
41.025, 0.9588788592852414, 0.002502035810373057
42.051, 0.6636792768709203, 0.0005594722154131705
42.051, 0.6715104076616106, 0.0006339466097121649
43.04, 0.8363046382135481, 0.0008340119367908362
43.04, 0.9295972398070038, 0.003690234492204013
44.029, 1.474031071733761, 0.004831593983929575
44.029, 1.5782191596446982, 0.002744365389072931
45.018, 2.2796160913327035, 0.005958955465661413
45.018, 2.352479656080875, 0.005871415076189125
46.043, 2.7682105558823547, 0.0027966702853340296
46.043, 2.860822189580968, 0.0013098678990970344
47.032, 2.8536720266851163, 0.0009324536923556083
47.032, 2.8083876616780787, 0.001172900072026127
48.021, 2.478118232679356, 0.0009549750285494082
48.021, 2.338179330289178, 0.008234973405153877
49.047, 1.6092031988600421, 0.008618123346839847
49.047, 1.5601735104313659, 0.006719420006689312
50.036, 1.0317424240334114, 0.0017844304264398247
50.036, 0.8744388403247433, 0.0008246930751794363
51.025, 0.6933013802965783, 2.0269806481627057e-17
51.025, 0.691939444506893, 0.000633946609712165
52.051, 0.890441585853548, 0.0009809247387790145
52.051, 1.0593216237745429, 0.0038546432149920906
53.04, 1.5196559206882256, 0.0022249004242626126
53.04, 1.7460777457234296, 0.00399784800910005
54.029, 2.3960616013508087, 0.0029348847270303825
54.029, 2.368482401609679, 0.003791468777136701
55.018, 2.8247308911543034, 0.0037401610161188737
55.018, 2.8839750980056187, 0.0012494724840835547
56.043, 2.8025994345719174, 0.001970693321683924
56.043, 2.7215642550856307, 0.001244824709201046
57.032, 2.2864257702811304, 0.004319809713413059
57.032, 2.1400176728899445, 0.0034883684046851412
58.021, 1.495822044368729, 0.0015738561256514719
58.021, 1.3940173440897417, 0.0015677058241823053
59.047, 0.9541120840213432, 0.0026256294744800386
59.047, 0.816897053210533, 0.0005594722154133645
60.036, 0.7065802542460129, 0.000980924738778866
60.036, 0.7147518689841245, 0.0014723716429777248
61.025, 1.0698766261446055, 0.003783306294521073
61.025, 1.0746434014085047, 0.0011120159157209217
62.051, 1.6946646696628038, 0.005747694446306313
62.051, 1.8604803520570068, 0.0062026668847749026
63.04, 2.4665417784670316, 0.004924673940483884
63.04, 2.5509817974275277, 0.0023947102022458225
64.029, 2.8543529945799615, 0.0016458680813338355
64.029, 2.8608221895809676, 0.0011189444308266003
65.018, 2.7545911979855027, 0.0015528457179624713
65.054, 2.6459768187580885, 0.0038546432149919926
66.043, 2.0351486170841646, 0.0013172226334829343
66.08, 2.007569417343035, 0.008870026162447838
67.032, 1.4811812346296116, 0.0013390444822277568
67.032, 1.2322874690645946, 0.002024853960801226
68.021, 0.8860152945370697, 0.0006339466097123849
68.021, 0.7675268808344354, 0.0008246930751797231
69.047, 0.7889773695219814, 0.0008986884435365512
69.047, 0.7808057547838686, 0.0009241280462832967
70.036, 1.1509118056308876, 0.0014763032164469474
70.036, 1.2574832811737748, 0.0034616798259348484
71.062, 1.803279048890218, 0.0013039542440686537
71.062, 2.0004192544471864, 0.006414907929168922
72.087, 2.5397458271626228, 0.0014983872888362617
72.087, 2.602735357435579, 0.0006695222411140108
73.076, 2.8203045998378253, 0.0007887673985555065
73.04, 2.8499267032634803, 0.0006339466097123849
74.029, 2.7167974798217327, 0.0021181276222357187
74.065, 2.6429124632312955, 0.001152962641015812
75.054, 2.232288822641135, 0.0018229940013467108
75.054, 2.1052883102529654, 0.006197992564069154
76.08, 1.4614331656791713, 0.002329268576943758
76.08, 1.2697407032809453, 0.0012448247092007416
77.069, 0.9238090127008423, 0.0009241280462832967
77.069, 0.8880581982215989, 0.0034700420568789395
78.058, 0.7906797892590887, 0.0011529626410160013
78.058, 0.7566313945169532, 0.0007459629538842274
79.084, 0.9830532195521592, 0.0031013334423873246
79.084, 1.0937105024641012, 0.0029051083255668725
80.073, 1.5642593178004223, 0.006295424502604969
80.073, 1.8563945446879506, 0.005792898530194724
81.062, 2.2568036668554714, 0.0020391170201335376
81.062, 2.4120643468796144, 0.0030428421309146806
82.087, 2.780127494042104, 0.001994085159387891
82.087, 2.814175888784243, 0.0014024742789305923
83.076, 2.825752342996569, 0.0007887673985555065
83.076, 2.808047177730656, 0.0022318369973644402
84.065, 2.338860298184021, 0.00596284512369022
84.065, 2.2758707679110697, 0.0033683253948808777
85.054, 1.8454990583704682, 0.0007459629538844867
85.054, 1.7310964520368892, 0.003899990587277548
86.08, 1.2278611777481176, 0.00200471520163257
86.08, 1.1750861658978067, 0.004200068803927391
87.069, 0.822004312421853, 0.0018398739355691984
87.069, 0.8158756013682688, 6.080941944488117e-17
88.058, 0.8642243219021046, 0.001172900072026315
88.058, 0.8574146429536761, 0.0016633840207178547
89.084, 1.2363732764336504, 0.005187959467252441
89.084, 1.3436257198713784, 0.0008791257720088358
90.073, 1.9690947312844216, 0.006266199818037095
90.073, 2.1420605765744747, 0.00293225018006595
91.062, 2.5618772837450114, 0.0017973768870731652
91.062, 2.627250201649914, 0.0016910321863113447
92.087, 2.8083876616780814, 0.00046518963277660945
92.087, 2.828476214575939, 0.0034883684046850385
93.076, 2.767529587987513, 0.001439190914947884
93.076, 2.7171379637691535, 0.003035212761288817
94.065, 2.3545225597654014, 0.0034549754687844686
94.065, 2.186663973686672, 0.0019499952936389293
95.091, 1.754930328356385, 0.0031916019146009233
95.091, 1.6623186946577748, 0.005135178247844179
96.08, 1.1710003585287525, 0.0007887673985555065
96.08, 1.1236730898371803, 0.0029967745776726747
97.069, 0.8768222279566921, 0.0007588031903220231
97.106, 0.8403904455826046, 0.0009136143020181457
98.058, 0.8608194824278904, 0.0015677058241821403
98.058, 0.9343640150709038, 0.005017952567302116
99.12, 1.2908507080210705, 0.0026701410233872136
99.12, 1.4750525235760252, 0.0027966702853340743
100.1, 1.8383488954746174, 0.0020626696262792937
99.12, 1.6480183688660774, 0.004078234040267273
99.12, 1.6561899836041891, 0.0015176063806441923
98.095, 1.3075344214447158, 0.002442641109464095
98.095, 1.299703290654026, 0.0008986884435368637
97.069, 1.0334448437705188, 0.0033757742821160825
97.069, 1.0521714608786934, 0.0011529626410162973
96.117, 0.8809080353257485, 0.0008986884435368635
96.117, 0.8918035216432341, 0.0009241280462832968
95.091, 0.8318783468970719, 0.0009241280462826542
95.054, 0.8550312553217266, 0.0011876335185971522
94.065, 0.9680719258656196, 0.001305435169297444
94.065, 0.9513882124419704, 0.0024521148661974025
93.076, 1.1863221361627116, 0.001981448860025173
93.076, 1.2758694143345295, 0.002908431868955245
92.087, 1.5468946364819327, 0.0022422016212163983
92.087, 1.6166938457033122, 0.001961849477557766
91.062, 2.035829584979008, 0.005711273579655934
91.062, 2.09132846840869, 0.00396289772005056
90.073, 2.527488405055455, 0.0011479241785649903
90.073, 2.5574509924285334, 0.004928203751430872
89.084, 2.8002160469399646, 0.002590066259333122
89.084, 2.8155378245739273, 0.0007887673985549575
88.058, 2.8710367080036083, 0.001309867899096492
88.058, 2.840393152735685, 0.002426769329240561
87.069, 2.697049410871295, 0.0011876335185971516
87.069, 2.72599054640211, 0.0025020358103729603
86.08, 2.3848256310859033, 0.004829594069119003
86.08, 2.2694015729100596, 0.000854607925452128
85.054, 1.9520705339133537, 0.005910772561240083
85.054, 1.8468609941601506, 0.002498944968167037
84.065, 1.3671191122434556, 0.002179274591671243
84.065, 1.3272824903951548, 0.0035032913828871477
83.076, 1.0123348390303946, 0.0034280269223534656
83.076, 0.9183612695420991, 0.0031384913187346088
82.087, 0.8022562434714157, 0.0008791257720094471
82.087, 0.7954465645229866, 2.0269806481627057e-17
81.062, 0.8986132005916624, 0.0005594722154129756
81.062, 0.9786269282356788, 0.0006695222411138015
80.073, 1.2768908661767937, 0.003562358216103387
80.073, 1.3405613643445875, 0.0008986884435362387
79.084, 1.7522064567770144, 0.006430250662383431
79.084, 1.7726354936222959, 0.0016210278277184896
78.058, 2.2578251186977356, 0.001529021884116564
78.058, 2.367120465819993, 0.0021390053221588766
77.069, 2.676960857973431, 0.0047031174725465
77.069, 2.7079448971887787, 0.002487320102982713
76.08, 2.8853370337953033, 0.0009136143020181455
76.08, 2.890444293006625, 0.0005594722154133651
75.054, 2.767529587987512, 0.003080705579988735
75.054, 2.6909206998177075, 0.0022422016212165947
74.065, 2.4124048308270343, 0.001374644641629967
74.065, 2.347712880816975, 0.002658537965674699
73.076, 1.8693329346899628, 0.0006339466097123852
73.076, 1.8740997099538612, 0.005199492000467181
72.087, 1.4168297685669713, 0.001085640243170367
72.087, 1.35111636671465, 0.007683177009256834
71.062, 0.929937723754427, 0.0006950099473254551
71.062, 0.8611599663753122, 0.0009241280462832967
70.073, 0.8022562434714154, 0.0008791257720094472
70.036, 0.8114493100517922, 0.0009241280462829753
69.084, 0.9200636892792047, 0.002566083647906418
69.047, 0.9731791850769405, 0.0011394772339356047
68.058, 1.445770904097788, 0.0028214322368279817
68.021, 1.5319133427953924, 0.002608649266020761
67.069, 1.974201990495742, 0.0036225955955263255
67.032, 2.2370555979050324, 0.006066604841076848
66.08, 2.630995525071551, 0.0008546079254521279
66.08, 2.63644326823029, 0.005355095617663339
65.054, 2.887039453532411, 0.0009241280462832967
65.054, 2.922109300116812, 0.001010038614298684
64.029, 2.8117925011522935, 0.001491925907768433
64.029, 2.7974921753605964, 0.0011794709921910634
63.04, 2.404573700036343, 0.007006582765774713
63.04, 2.3409032018685467, 0.0010927360065687848
62.051, 1.829496312841663, 0.005398218812545918
62.051, 1.7198604817719845, 0.0034972193377949944
61.025, 1.2333089209068588, 0.0011529626410159799
61.025, 1.163169227738058, 0.0036353737501784193
60.036, 0.8349427024238643, 0.002027714598856904
60.036, 0.8025967274188371, 0.0008546079254521279
59.047, 0.7910202732065102, 0.0012448247092007529
59.047, 0.8427738332145547, 0.0010195585100670156
58.021, 1.1846197164256054, 0.0016921743898767536
58.021, 1.2077726248502565, 0.00844349847735761
57.032, 1.7828500120449366, 0.005260082128996652
57.032, 1.9786282818122194, 0.0054918980644673284
56.043, 2.4335148355671583, 0.003175214385624615
56.043, 2.4852683955752037, 0.00208131982152609
55.018, 2.8918062287963107, 0.0009241280462832964
55.018, 2.893168164585997, 0.0008986884435368638
54.029, 2.9316428506446104, 0.0007960822450407929
54.029, 2.8618436414232313, 0.005429624819658475
53.04, 2.4546248403072837, 0.0043784523477234105
53.04, 2.5496198616378427, 0.006332147103613731
52.051, 1.9697756991792632, 0.0016317199556826448
52.051, 1.776040333096509, 0.0019853455183812484
51.025, 1.3133226485508793, 0.004571876651532713
51.025, 1.1229921219423376, 0.0022550904126911386
50.036, 0.8206423766321684, 0.001047599262445171
50.036, 0.8022562434714157, 0.0008791257720094471
49.047, 0.8649052897969461, 0.0022789544678718464
49.047, 0.8683101292711615, 0.0007960822450403539
48.021, 1.269740703280945, 0.0028357768582751596
48.021, 1.3596284654001836, 0.00713690957046759
47.032, 1.9374297241742358, 0.0027828184404606604
47.032, 2.0150600641863043, 0.0016399878621738972
46.043, 2.5969471303294114, 0.008249039072552148
46.043, 2.6732155345517974, 0.0038546432149921318
45.018, 2.9364096259085115, 0.0014120850814905725
45.018, 2.9660317293341696, 0.0009324536923556086
44.029, 2.8955515522179462, 0.001709215850904256
44.029, 2.801237498782232, 0.0016317199556828395
43.04, 2.270082540804904, 0.0013172226334828509
43.04, 2.1178862163075567, 0.0015022507777304758
42.051, 1.4798192988399257, 0.001736134291966474
42.051, 1.3599689493476048, 0.003968744142290196
41.025, 0.9827127356047374, 0.003277618572965786
41.025, 0.9139349782256199, 0.0009136143020181454
40.036, 0.7464168760943117, 0.0013955688983305918
40.036, 0.759355266096324, 0.0009303792655535424
39.047, 1.083836467988881, 0.0012448247092007266
39.047, 1.156359548789631, 0.006466207609943325
38.021, 1.8145150191551223, 0.0024873201029825625
38.021, 1.8308582486313494, 0.003521444698374338
37.032, 2.460753551360867, 0.005015256503249819
37.032, 2.5380434074255165, 0.0014120850814902297
36.043, 2.951731403542471, 0.0014723716429777558
36.043, 2.956838662753791, 0.00218547201313748
35.018, 2.8260928269439907, 0.0024740792255394293
35.018, 2.7048805416619865, 0.0010695026610793908
34.029, 2.2819994789646545, 0.0033957477637957304
34.029, 1.976925862075113, 0.0011120159157215017
33.04, 1.3981031514587983, 0.003941386643367766
33.04, 1.1774695535297557, 0.003779218442117491
32.051, 0.8192804408424825, 0.0012117912500593845
32.051, 0.792722692943616, 0.0008246930751797238
31.025, 0.7447144563572033, 0.00033476112055706974
31.025, 0.7801247868890253, 0.0012510179051865447
30.036, 1.1842792324781817, 0.000465189632776933
30.036, 1.3817599219825736, 0.002952606432893353
29.047, 1.9462823068071902, 0.0017582515440184203
29.047, 2.2299054350091847, 0.0015738561256510083
27.985, 2.6892182800806013, 0.0015677058241824696
27.985, 2.8458408958944252, 0.0008246930751794363
27.032, 2.9762462477568077, 0.0009324536923549596
26.996, 2.9925894772330324, 0.0019470204707114124
26.007, 2.5751561576944444, 0.002794596885603519
26.007, 2.5370219555832527, 0.0014243465424196471
24.981, 1.8645661594260627, 0.0008791257720094472
24.981, 1.5414468933231915, 0.0058078883734804295
24.029, 1.1471664822092529, 0.0015738561256512073
24.029, 1.012334839030395, 0.0034280269223534356
23.003, 0.7130494492470183, 0.0006695222411139069
23.003, 0.7351809058294069, 0.0005594722154131704
22.014, 1.0450212979828442, 0.0015738561256511351
22.014, 1.0647693669332852, 0.0043995831473912
20.989, 1.682747731503056, 0.009794266011708512
20.989, 1.9255127860144876, 0.00290843186895522
20.0, 2.5186358224224987, 0.0011941233675611899
20.0, 2.7273524821917947, 0.0016493861503599156
19.01, 2.9772676995990723, 0.0011394772339355906
19.01, 3.002803995655677, 0.0013054351692978513
17.985, 2.7167974798217327, 0.002696065330610047
17.985, 2.6248668140179627, 0.0024717352371159684
16.996, 1.965008923915365, 0.0035302127037263897
16.996, 1.7651448467790247, 0.0014391909149484069
16.007, 1.1706598745813275, 0.00311810928408189
16.007, 0.9854366071841087, 0.002339201537045656
14.981, 0.7375642934613558, 0.0008791257720091414
14.981, 0.7253068713541856, 0.0006339466097123853
13.992, 0.9925867700799559, 0.0026439625380540992
13.992, 1.1870031040575553, 0.0028622261447893817
13.003, 1.696026605452489, 0.00585955628138845
13.003, 1.8485634138972602, 0.0013914092202302953
12.014, 2.5458745382162085, 0.005015256503249622
12.014, 2.7614008769339295, 0.0011529626410162971
10.989, 2.984077378547498, 0.0011729000720263148
10.989, 2.99633480065467, 0.001047599262445289
10.0, 2.6364432682302903, 0.0026234208974946858
10.0, 2.567665510851174, 0.0012510179051861098